PIC50_RET wild,can_smile,id,id_new,smiles
7.89279003,COc1cc(-c2ccc(N3CC[C@H](NC(=O)C4(C(F)(F)F)CCC4)[C@@H](O)C3)nc2)c2c(C#N)cnn2c1,33059610,patent_33059610,COC1=CN2N=CC(C#N)=C2C(=C1)C1=CN=C(C=C1)N1CC[C@H](NC(=O)C2(CCC2)C(F)(F)F)[C@@H](O)C1
7.89279003,CCOc1cc(-c2ccc(N3CCC(S(=O)(=O)NC(C)C)CC3)nc2)c2c(C#N)cnn2c1,33059625,patent_33059625,CCOC1=CN2N=CC(C#N)=C2C(=C1)C1=CN=C(C=C1)N1CCC(CC1)S(=O)(=O)NC(C)C
7.88941029,CCC1(C(=O)NC(C)C)CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1,30814232,patent_30814232,CCC1(CCN(CC1)C1=NC=C(C=C1)C1=CC(=CN2N=CC(C#N)=C12)C1=CN(C)N=C1)C(=O)NC(C)C
7.88941029,C[C@@H](c1ccccc1)N1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1,30814423,patent_30814423,C[C@H](N1CCN(CC1)C1=CC=C(C=N1)C1=CC(=CN2N=CC(C#N)=C12)C1=CN(C)N=C1)C1=CC=CC=C1
7.88941029,Cn1cc(-c2cc(-c3ccc(N4CCN(Cc5ccccc5Cl)CC4)nc3)c3c(C#N)cnn3c2)cn1,30814455,patent_30814455,CN1C=C(C=N1)C1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CCN(CC2=C(Cl)C=CC=C2)CC1
7.88941029,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC5CC(O)C5)cn5ncc(C#N)c45)cn2)C3)cn1,32853229,patent_32853229,COC1=CC=C(CN2C3CC2CN(C3)C2=CC=C(C=N2)C2=CC(OCC3CC(O)C3)=CN3N=CC(C#N)=C23)C=N1
7.88941029,CC(C)(O)COc1cc(-c2ccc(N3CC(Oc4ccc(OC(F)F)nc4)C3)nc2)c2c(C#N)cnn2c1,33059337,patent_33059337,CC(C)(O)COC1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CC(C1)OC1=CC=C(OC(F)F)N=C1
7.88941029,CCOc1cc(-c2ccc(N3CCC(CO)(NC(=O)c4cc(F)ccc4C)CC3)nc2)c2c(C#N)cnn2c1,33059472,patent_33059472,CCOC1=CN2N=CC(C#N)=C2C(=C1)C1=CN=C(C=C1)N1CCC(CO)(CC1)NC(=O)C1=C(C)C=CC(F)=C1
7.88941029,CC1(NC(=O)c2ncccc2Cl)CCN(c2ccc(-c3cc(OC[C@H]4CNCCO4)cn4ncc(C#N)c34)cn2)CC1,33059753,patent_33059753,CC1(CCN(CC1)C1=NC=C(C=C1)C1=CC(OC[C@H]2CNCCO2)=CN2N=CC(C#N)=C12)NC(=O)C1=C(Cl)C=CC=N1
7.886056648,COc1cc2c(Nc3c(F)ccc(O)c3C)ncnc2cc1OCCCl,,reaxys_28252532,COC1=C(OCCCl)C=C2N=CN=C(NC3=C(F)C=CC(O)=C3C)C2=C1
7.886056648,COc1cc2c(Nc3c(F)ccc(O)c3C)ncnc2cc1OCCCN1CCC(O)CC1,,reaxys_28252668,COC1=C(OCCCN2CCC(O)CC2)C=C2N=CN=C(NC3=C(C)C(O)=CC=C3F)C2=C1
7.886056648,Nc1ncnc2c1c(-c1[nH]c3cc(C(=O)NC4CC4)ccc3c1Cl)nn2CC1CCOCC1,,reaxys_31969252,NC1=C2C(=NC=N1)N(CC1CCOCC1)N=C2C1=C(Cl)C2=C(N1)C=C(C=C2)C(=O)NC1CC1
7.886056648,COc1cc2ncnc(Nc3cc(O)c(C)cc3Cl)c2cc1OC,,reaxys_29155246,COC1=CC2=NC=NC(NC3=CC(O)=C(C)C=C3Cl)=C2C=C1OC
7.886056648,Cn1cc(-c2cc(-c3ccc(N4CCN(C(=O)C(C)(C)c5ccccc5)CC4)nc3)c3c(C#N)cnn3c2)cn1,30813966,patent_30813966,CN1C=C(C=N1)C1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CCN(CC1)C(=O)C(C)(C)C1=CC=CC=C1
7.886056648,CO[C@H](C(=O)N1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1)c1ccccc1,30814026,patent_30814026,CO[C@H](C(=O)N1CCN(CC1)C1=CC=C(C=N1)C1=CC(=CN2N=CC(C#N)=C12)C1=CN(C)N=C1)C1=CC=CC=C1
7.886056648,CC(C)[C@@H](C)NC(=O)C1(C)CCN(c2ccc(-c3cc(OCCN4CCOCC4)cn4ncc(C#N)c34)cn2)CC1,33059750,patent_33059750,CC(C)[C@@H](C)NC(=O)C1(C)CCN(CC1)C1=NC=C(C=C1)C1=CC(OCCN2CCOCC2)=CN2N=CC(C#N)=C12
7.886056648,CC(C)(O)COc1cc(-c2ccc(N3CCC(O)(Cc4ncccc4Cl)CC3)nc2)c2c(C#N)cnn2c1,33059814,patent_33059814,CC(C)(O)COC1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CCC(O)(CC2=NC=CC=C2Cl)CC1
7.886056648,COc1cc(-c2cnc(N3CCC(C)(NC(=O)c4ncc(F)cc4Cl)CC3)cn2)c2c(C#N)cnn2c1,33059849,patent_33059849,COC1=CN2N=CC(C#N)=C2C(=C1)C1=NC=C(N=C1)N1CCC(C)(CC1)NC(=O)C1=C(Cl)C=C(F)C=N1
7.886056648,CCOc1cc(-c2ccc(N3CCC(Cc4ccccc4)(NC(=O)[C@@H](N)C(C)C)CC3)nc2)c2c(C#N)cnn2c1,33059869,patent_33059869,CCOC1=CN2N=CC(C#N)=C2C(=C1)C1=CN=C(C=C1)N1CCC(CC2=CC=CC=C2)(CC1)NC(=O)[C@@H](N)C(C)C
7.883724412,CC(Cc1cc(F)ccc1F)Nc1cc[nH]c(=O)c1-c1nc2cc3c(cc2[nH]1)CN(CCN(C)C)C3=O,,reaxys_24526889,CC(CC1=C(F)C=CC(F)=C1)NC1=C(C2=NC3=C(N2)C=C2CN(CCN(C)C)C(=O)C2=C3)C(=O)NC=C1
7.883724412,CC(Cc1cc(F)ccc1F)Nc1cc[nH]c(=O)c1-c1nc2cc3c(cc2[nH]1)C(=O)N(CCN(C)C)C3,,chembl_2004328,CC(Cc1cc(F)ccc1F)NC2=C(C(=O)NC=C2)c3nc4cc5CN(CCN(C)C)C(=O)c5cc4[nH]3
7.882728704,COCCN(C)CCCOc1cc2ncnc(Nc3c(F)ccc(O)c3C)c2cc1OC,,reaxys_28252677,COCCN(C)CCCOC1=C(OC)C=C2C(NC3=C(F)C=CC(O)=C3C)=NC=NC2=C1
7.882728704,Cn1cc(-c2cc(-c3ccc(N4CCC5(CCN(C(=O)OC(C)(C)C)C5)C4)nc3)c3c(C#N)cnn3c2)cn1,30813649,patent_30813649,CN1C=C(C=N1)C1=CN2N=CC(C#N)=C2C(=C1)C1=CN=C(C=C1)N1CCC2(CCN(C2)C(=O)OC(C)(C)C)C1
7.882728704,CCOCCN1C2CC1CN(c1ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn1)C2,30813837,patent_30813837,CCOCCN1C2CC1CN(C2)C1=CC=C(C=N1)C1=CC(=CN2N=CC(C#N)=C12)C1=CN(C)N=C1
7.882728704,COc1ncc(F)cc1CN1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1,30814459,patent_30814459,COC1=NC=C(F)C=C1CN1CCN(CC1)C1=CC=C(C=N1)C1=CC(=CN2N=CC(C#N)=C12)C1=CN(C)N=C1
7.882728704,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OC[C@H](C)O)cn5ncc(C#N)c45)cn2)C3)cn1,32852850,patent_32852850,COC1=CC=C(CN2C3CC2CN(C3)C2=CC=C(C=N2)C2=CC(OC[C@H](C)O)=CN3N=CC(C#N)=C23)C=N1
7.882728704,COc1ncc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cc1C,32853025,patent_32853025,COC1=C(C)C=C(CN2C3CC2CN(C3)C2=CC=C(C=N2)C2=CC(OCC(C)(C)O)=CN3N=CC(C#N)=C23)C=N1
7.882728704,Cn1cc(-c2cn3ncc(C#N)c3c(-c3ccc(N4CCN(C(=O)[C@H](N)c5ccc(F)cc5)CC4)nc3)n2)cn1,ex62,patent_ex62,N#Cc1cnn2c1c(nc(c2)c1cnn(c1)C)c1ccc(nc1)N1CCN(CC1)C(=O)[C@@H](c1ccc(cc1)F)N
7.882728704,Cn1cc(-c2cn3ncc(C#N)c3c(-c3ccc(N4CCN(C(=O)[C@@H](CN)c5ccccc5)CC4)nc3)n2)cn1,ex67,patent_ex67,NC[C@H](C(=O)N1CCN(CC1)c1ccc(cn1)c1nc(cn2c1c(C#N)cn2)c1cnn(c1)C)c1ccccc1
7.879426069,CNC(=O)c1ccc2cc(-c3nc(C(C)C)n4ccnc(N)c34)[nH]c2c1,,reaxys_31969167,CNC(=O)C1=CC2=C(C=C(N2)C2=C3N(C=CN=C3N)C(=N2)C(C)C)C=C1
7.879426069,CO[C@H]1CCN(C(=O)N2CCN(c3ccc(-c4cc(-c5cnn(C(F)F)c5)cn5ncc(C#N)c45)cn3)CC2)C1,30814250,patent_30814250,CO[C@H]1CCN(C1)C(=O)N1CCN(CC1)C1=CC=C(C=N1)C1=CC(=CN2N=CC(C#N)=C12)C1=CN(N=C1)C(F)F
7.879426069,Cn1cc(-c2cc(-c3ccc(N4CCN(CC5CCCCO5)CC4)nc3)c3c(C#N)cnn3c2)cn1,30814403,patent_30814403,CN1C=C(C=N1)C1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CCN(CC2CCCCO2)CC1
7.879426069,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCCN5CCNC(=O)C5)cn5ncc(C#N)c45)cn2)C3)cn1,32853196,patent_32853196,COC1=CC=C(CN2C3CC2CN(C3)C2=CC=C(C=N2)C2=CC(OCCN3CCNC(=O)C3)=CN3N=CC(C#N)=C23)C=N1
7.879426069,CC(C)(O)COc1cc(-c2ccc(N3CCC(NC(=O)c4ccccc4)C3)nc2)c2c(C#N)cnn2c1,33059383,patent_33059383,CC(C)(O)COC1=CN2N=CC(C#N)=C2C(=C1)C1=CN=C(C=C1)N1CCC(C1)NC(=O)C1=CC=CC=C1
7.879426069,CCOc1cc(-c2ccc(N3CCC(O)(c4ccccc4)CC3)nc2)c2c(C#N)cnn2c1,33059459,patent_33059459,CCOC1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CCC(O)(CC1)C1=CC=CC=C1
7.879426069,CC1(NC(=O)c2ccccc2)CCN(c2ccc(-c3cc(OCCCN4CCOCC4)cn4ncc(C#N)c34)cn2)CC1,33059564,patent_33059564,CC1(CCN(CC1)C1=NC=C(C=C1)C1=CC(OCCCN2CCOCC2)=CN2N=CC(C#N)=C12)NC(=O)C1=CC=CC=C1
7.879426069,Cn1cc(-c2cn3ncc(C#N)c3c(-c3ccc(N4CCN(CCS(=O)(=O)c5ccc(F)cc5)CC4)nc3)n2)cn1,ex28,patent_ex28,N#Cc1cnn2c1c(nc(c2)c1cnn(c1)C)c1ccc(nc1)N1CCN(CC1)CCS(=O)(=O)c1ccc(cc1)F
7.876148359,COc1cc2c(Nc3cc(F)cc(O)c3C)ncnc2cc1OCC1CCNCC1,,reaxys_28252572,COC1=C(OCC2CCNCC2)C=C2N=CN=C(NC3=CC(F)=CC(O)=C3C)C2=C1
7.876148359,C[C@H](CO)Cn1cc(-c2cc(-c3ccc(N4CCN(Cc5ccccc5)CC4)nc3)c3c(C#N)cnn3c2)cn1,30813728,patent_30813728,C[C@H](CO)CN1C=C(C=N1)C1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CCN(CC2=CC=CC=C2)CC1
7.876148359,COc1ccc(CN2CCN(c3ccc(-c4cc(-c5cnn(C)c5)cn5ncc(C#N)c45)cn3)CC2)c(OC)n1,30813810,patent_30813810,COC1=CC=C(CN2CCN(CC2)C2=CC=C(C=N2)C2=CC(=CN3N=CC(C#N)=C23)C2=CN(C)N=C2)C(OC)=N1
7.876148359,Cn1cc(-c2cc(-c3ccc(N4CCN(Cc5ccc(C(C)(C)O)nc5)CC4)nc3)c3c(C#N)cnn3c2)cn1,30813819,patent_30813819,CN1C=C(C=N1)C1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CCN(CC2=CC=C(N=C2)C(C)(C)O)CC1
7.876148359,COc1ncc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cc1Cl,32852895,patent_32852895,COC1=C(Cl)C=C(CN2C3CC2CN(C3)C2=CC=C(C=N2)C2=CC(OCC(C)(C)O)=CN3N=CC(C#N)=C23)C=N1
7.876148359,CC(C)(O)COc1cc(-c2ccc(N3CCC(Oc4ccccc4)CC3)nc2)c2c(C#N)cnn2c1,33059204,patent_33059204,CC(C)(O)COC1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CCC(CC1)OC1=CC=CC=C1
7.876148359,Cc1ccc(C#N)cc1C(=O)NC1(C)CCN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1,33059247,patent_33059247,CC1=C(C=C(C=C1)C#N)C(=O)NC1(C)CCN(CC1)C1=NC=C(C=C1)C1=CC(OCC(C)(C)O)=CN2N=CC(C#N)=C12
7.876148359,CCOc1cc(-c2ccc(N3CCC(CN4CC(N(C)C)C4)(C(=O)NCC(C)C)CC3)nc2)c2c(C#N)cnn2c1,33059734,patent_33059734,CCOC1=CN2N=CC(C#N)=C2C(=C1)C1=CN=C(C=C1)N1CCC(CN2CC(C2)N(C)C)(CC1)C(=O)NCC(C)C
7.872895202,Cc1ccc(F)cc1C(=O)NC1(C)CCN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1,33059221,patent_33059221,CC1=C(C=C(F)C=C1)C(=O)NC1(C)CCN(CC1)C1=NC=C(C=C1)C1=CC(OCC(C)(C)O)=CN2N=CC(C#N)=C12
7.872895202,CCOc1cc(-c2ccc(N3CCC(CN4CCN(CC)CC4)(NC(=O)c4cc(F)ccc4C)CC3)nc2)c2c(C#N)cnn2c1,33059518,patent_33059518,CCOC1=CN2N=CC(C#N)=C2C(=C1)C1=CN=C(C=C1)N1CCC(CN2CCN(CC)CC2)(CC1)NC(=O)C1=C(C)C=CC(F)=C1
7.869666232,Cn1cc(-c2cc(-c3ccc(N4CCOCC4)nc3)c3c(C#N)cnn3c2)cn1,30814185,patent_30814185,CN1C=C(C=N1)C1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CCOCC1
7.869666232,CCOc1cc(-c2ccc(N3CCN(C(=O)Cc4ccc(F)cn4)CC3)nc2)c2c(C#N)cnn2c1,32852731,patent_32852731,CCOC1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CCN(CC1)C(=O)CC1=NC=C(F)C=C1
7.869666232,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCc5cn(C)cn5)cn5ncc(C#N)c45)cn2)C3)cn1,32853238,patent_32853238,COC1=CC=C(CN2C3CC2CN(C3)C2=CC=C(C=N2)C2=CC(OCC3=CN(C)C=N3)=CN3N=CC(C#N)=C23)C=N1
7.869666232,CC1(NC(=O)c2ncccc2Cl)CCN(c2ccc(-c3cc(OC[C@@H]4CNCCO4)cn4ncc(C#N)c34)cn2)CC1,33059754,patent_33059754,CC1(CCN(CC1)C1=NC=C(C=C1)C1=CC(OC[C@@H]2CNCCO2)=CN2N=CC(C#N)=C12)NC(=O)C1=C(Cl)C=CC=N1
7.866461092,COc1cc2ncnc(Nc3ccc(C)c(O)c3Cl)c2cc1OC,,reaxys_28252767,COC1=C(OC)C=C2C(NC3=CC=C(C)C(O)=C3Cl)=NC=NC2=C1
7.866461092,CC(C)OCCN1CCN(c2ccc(-c3cc(-c4cnn(C(F)F)c4)cn4ncc(C#N)c34)cn2)CC1,30813719,patent_30813719,CC(C)OCCN1CCN(CC1)C1=CC=C(C=N1)C1=CC(=CN2N=CC(C#N)=C12)C1=CN(N=C1)C(F)F
7.866461092,Cn1cc(-c2cc(-c3ccc(N4CCN(Cc5ccc(OC(F)F)nc5)CC4)nc3)c3c(C#N)cnn3c2)cn1,30813814,patent_30813814,CN1C=C(C=N1)C1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CCN(CC2=CC=C(OC(F)F)N=C2)CC1
7.866461092,Cn1cc(-c2cc(-c3ccc(N4CCN(CC(O)c5ccc(Cl)cc5)CC4)nc3)c3c(C#N)cnn3c2)cn1,30814103,patent_30814103,CN1C=C(C=N1)C1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CCN(CC(O)C2=CC=C(Cl)C=C2)CC1
7.866461092,CC(C)C(O)CN1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1,30814112,patent_30814112,CC(C)C(O)CN1CCN(CC1)C1=CC=C(C=N1)C1=CC(=CN2N=CC(C#N)=C12)C1=CN(C)N=C1
7.866461092,C[C@H](O)C(=O)NC1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1,30814133,patent_30814133,C[C@H](O)C(=O)NC1CCN(CC1)C1=NC=C(C=C1)C1=CC(=CN2N=CC(C#N)=C12)C1=CN(C)N=C1
7.866461092,C[C@@H](NC(=O)C1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1)C(F)(F)F,30814206,patent_30814206,C[C@@H](NC(=O)C1CCN(CC1)C1=NC=C(C=C1)C1=CC(=CN2N=CC(C#N)=C12)C1=CN(C)N=C1)C(F)(F)F
7.866461092,Cc1nn(C)cc1CN1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1,30814441,patent_30814441,CN1C=C(C=N1)C1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CCN(CC2=CN(C)N=C2C)CC1
7.866461092,Cn1cc(-c2cc(-c3ccc(N4CCC5(CC4)CN(C(=O)C4CCCCC4)C5)nc3)c3c(C#N)cnn3c2)cn1,30814504,patent_30814504,CN1C=C(C=N1)C1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CCC2(CN(C2)C(=O)C2CCCCC2)CC1
7.863279433,COCC(=O)N1CCN(c2ccc(-c3cc(-c4c[nH]nc4C)cn4ncc(C#N)c34)cn2)CC1,30813980,patent_30813980,COCC(=O)N1CCN(CC1)C1=CC=C(C=N1)C1=CC(=CN2N=CC(C#N)=C12)C1=CNN=C1C
7.863279433,Cn1cc(-c2cc(-c3ccc(N4CCC5(CC4)CNC5)nc3)c3c(C#N)cnn3c2)cn1,30814175,patent_30814175,CN1C=C(C=N1)C1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CCC2(CNC2)CC1
7.863279433,CC(C)c1csc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)n1,32853056,patent_32853056,CC(C)C1=CSC(CN2C3CC2CN(C3)C2=CC=C(C=N2)C2=CC(OCC(C)(C)O)=CN3N=CC(C#N)=C23)=N1
7.863279433,COc1ccc(OC2CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)nn1,33059211,patent_33059211,COC1=CC=C(OC2CCN(CC2)C2=CC=C(C=N2)C2=CC(OCC(C)(C)O)=CN3N=CC(C#N)=C23)N=N1
7.863279433,COc1ncc(OC2CN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)C2)cc1Cl,33059333,patent_33059333,COC1=C(Cl)C=C(OC2CN(C2)C2=CC=C(C=N2)C2=CC(OCC(C)(C)O)=CN3N=CC(C#N)=C23)C=N1
7.863279433,CC(=O)NCCOc1cc(-c2ccc(N3CCC(C)(NC(=O)c4ncccc4Cl)CC3)nc2)c2c(C#N)cnn2c1,33059454,patent_33059454,CC(=O)NCCOC1=CN2N=CC(C#N)=C2C(=C1)C1=CN=C(C=C1)N1CCC(C)(CC1)NC(=O)C1=C(Cl)C=CC=N1
7.863279433,CN(C)CCOc1cc(-c2ccc(N3CCC(Oc4ccccn4)CC3)nc2)c2c(C#N)cnn2c1,33059529,patent_33059529,CN(C)CCOC1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CCC(CC1)OC1=NC=CC=C1
7.863279433,CCCC(=O)NC1(CN2CCOCC2)CCN(c2ccc(-c3cc(OCC)cn4ncc(C#N)c34)cn2)CC1,33059682,patent_33059682,CCCC(=O)NC1(CN2CCOCC2)CCN(CC1)C1=NC=C(C=C1)C1=CC(OCC)=CN2N=CC(C#N)=C12
7.863279433,CCOc1cc(-c2ccc(N3CCC(Cc4ccccn4)(NC(=O)[C@@H](N)[C@@H](C)O)CC3)nc2)c2c(C#N)cnn2c1,33059723,patent_33059723,CCOC1=CN2N=CC(C#N)=C2C(=C1)C1=CN=C(C=C1)N1CCC(CC2=NC=CC=C2)(CC1)NC(=O)[C@@H](N)[C@@H](C)O
7.863279433,CCOc1cc(-c2ccc(N3CCC(COCCN4CCOCC4)(NS(=O)(=O)c4ccc(C)cc4)CC3)nc2)c2c(C#N)cnn2c1,33060096,patent_33060096,CCOC1=CN2N=CC(C#N)=C2C(=C1)C1=CN=C(C=C1)N1CCC(COCCN2CCOCC2)(CC1)NS(=O)(=O)C1=CC=C(C)C=C1
7.860120914,CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,,reaxys_12123571,CC1(COC2=CC=C3N(C=NC3=C2)C2=NC3=C(C=CC=C3C=C2)N2CCC(N)CC2)COC1
7.860120914,CNC(=O)c1ccc2c(Cl)c(-c3nn(CC4CCOCC4)c4ncnc(N)c34)[nH]c2c1,,reaxys_31969250,CNC(=O)C1=CC2=C(C=C1)C(Cl)=C(N2)C1=NN(CC2CCOCC2)C2=NC=NC(N)=C12
7.860120914,Cn1cc(-c2cc(-c3ccc(N4CCC(Oc5ccc(Cl)cc5)CC4)nc3)c3c(C#N)cnn3c2)cn1,30813639,patent_30813639,CN1C=C(C=N1)C1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CCC(CC1)OC1=CC=C(Cl)C=C1
7.860120914,Cn1cc(-c2cc(-c3ccc(C4CCCN(Cc5ccccc5)C4)nc3)c3c(C#N)cnn3c2)cn1,30813714,patent_30813714,CN1C=C(C=N1)C1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)C1CCCN(CC2=CC=CC=C2)C1
7.860120914,Cn1cc(-c2cc(-c3ccc(N4CCN(CC(=O)N5CCCC5)CC4)nc3)c3c(C#N)cnn3c2)cn1,30814096,patent_30814096,CN1C=C(C=N1)C1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CCN(CC(=O)N2CCCC2)CC1
7.860120914,COc1cnc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,32853024,patent_32853024,COC1=NC=C(CN2C3CC2CN(C3)C2=CC=C(C=N2)C2=CC(OCC(C)(C)O)=CN3N=CC(C#N)=C23)N=C1
7.860120914,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC5CCN(C)CC5)cn5ncc(C#N)c45)cn2)C3)cn1,32853202,patent_32853202,COC1=CC=C(CN2C3CC2CN(C3)C2=CC=C(C=N2)C2=CC(OCC3CCN(C)CC3)=CN3N=CC(C#N)=C23)C=N1
7.860120914,CC(C)(O)COc1cc(-c2ccc(N3CC[C@H](Oc4ccc(F)cn4)C3)nc2)c2c(C#N)cnn2c1,33059349,patent_33059349,CC(C)(O)COC1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CC[C@@H](C1)OC1=NC=C(F)C=C1
7.860120914,COc1ccc(CN2CCN(c3ccc(-c4nc(-c5cn[nH]c5)cn5ncc(C#N)c45)cn3)CC2)cn1,ex47,patent_ex47,N#Cc1cnn2c1c(nc(c2)c1c[nH]nc1)c1ccc(nc1)N1CCN(CC1)Cc1ccc(nc1)OC
7.8569852,COc1cc2c(Nc3c(F)ccc(O)c3C)ncnc2cc1OCCCN1CCCCC1,,reaxys_28252672,COC1=C(OCCCN2CCCCC2)C=C2N=CN=C(NC3=C(F)C=CC(O)=C3C)C2=C1
7.8569852,COc1cc2c(Nc3c(F)ccc(O)c3C)ncnc2cc1OCCN1CCS(=O)(=O)CC1,,reaxys_28252641,COC1=C(OCCN2CCS(=O)(=O)CC2)C=C2N=CN=C(NC3=C(C)C(O)=CC=C3F)C2=C1
7.8569852,Cn1cc(-c2cc(-c3ccc(N4CCC5(CCNCC5)CC4)nc3)c3c(C#N)cnn3c2)cn1,30813669,patent_30813669,CN1C=C(C=N1)C1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CCC2(CCNCC2)CC1
7.8569852,Cn1cc(-c2cc(-c3ccc(N4CCN(C(=O)N5CC[C@@H](O)C5)CC4)nc3)c3c(C#N)cnn3c2)cn1,30814043,patent_30814043,CN1C=C(C=N1)C1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CCN(CC1)C(=O)N1CC[C@@H](O)C1
7.8569852,Cn1cc(-c2cc(-c3ccc(N4CCN(C(=O)N[C@H]5CCOC5)CC4)nc3)c3c(C#N)cnn3c2)cn1,30814049,patent_30814049,CN1C=C(C=N1)C1=CN2N=CC(C#N)=C2C(=C1)C1=CN=C(C=C1)N1CCN(CC1)C(=O)N[C@H]1CCOC1
7.8569852,COCC(C)(C)C(=O)N1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1,30814346,patent_30814346,COCC(C)(C)C(=O)N1CCN(CC1)C1=CC=C(C=N1)C1=CC(=CN2N=CC(C#N)=C12)C1=CN(C)N=C1
7.8569852,Cn1cc(-c2cc(-c3ccc(N4C5CC4CN(Cc4ccccc4)C5)nc3)c3c(C#N)cnn3c2)cn1,30814499,patent_30814499,CN1C=C(C=N1)C1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1C2CC1CN(CC1=CC=CC=C1)C2
7.8569852,Cc1cccc(F)c1C(=O)NC1(C)CCN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1,33059216,patent_33059216,CC1=CC=CC(F)=C1C(=O)NC1(C)CCN(CC1)C1=NC=C(C=C1)C1=CC(OCC(C)(C)O)=CN2N=CC(C#N)=C12
7.8569852,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(NC(=O)c4c(F)cccc4F)CC3)nc2)c2c(C#N)cnn2c1,33059237,patent_33059237,CC(C)(O)COC1=CN2N=CC(C#N)=C2C(=C1)C1=CN=C(C=C1)N1CCC(C)(CC1)NC(=O)C1=C(F)C=CC=C1F
7.8569852,CCOc1cc(-c2ccc(N3CCC(CCNC4CCN(C)CC4)(NC(=O)OC(C)C)CC3)nc2)c2c(C#N)cnn2c1,33059710,patent_33059710,CCOC1=CN2N=CC(C#N)=C2C(=C1)C1=CN=C(C=C1)N1CCC(CCNC2CCN(C)CC2)(CC1)NC(=O)OC(C)C
